사용일자,노선명,역명,승차총승객수,하차총승객수
0,5,400,0.18409296081109233,0.20187544700802626
0,5,238,0.10328464618874562,0.10277873433816323
0,5,133,0.16198699104187403,0.16431352811846042
0,5,256,0.20902293928381288,0.2420068342560462
0,5,486,0.11238165783199464,0.1305660777197955
0,5,520,0.17312099256961644,0.16102884691796243
0,5,207,0.13085345246637808,0.14561203676723794
0,5,300,2.31476123237888e-05,0.0
0,6,432,0.04453600611096965,0.03626394002807873
0,6,126,0.1438855582046712,0.22076236391088977
0,6,284,0.23886021156917664,0.2556223676194008
0,6,152,0.2158283373070068,0.22505364096315328
0,6,94,0.3467280849980324,0.41241291621414
0,6,450,0.21529594222355963,0.21456385261317582
0,6,497,0.2946922524941552,0.3106937564567826
0,6,40,0.21448577579222702,0.237953961484464
0,6,486,0.1469641906437351,0.15488331434928876
0,6,165,0.17740330084951736,0.1940875738391036
0,6,456,0.16883868428971552,0.17933299780138273
0,6,235,0.32728409064604985,0.3604937617546555
0,6,166,0.24036480637022292,0.25419194193531297
0,6,216,0.2804101756903775,0.3088130115758523
0,6,386,0.0983773523761024,0.11557309740139333
0,6,451,0.16076016758871323,0.17305501841010834
0,6,65,0.2610124765630425,0.2216630023045747
0,6,351,0.2519617601444411,0.2788535403035681
0,6,25,0.26835026966968356,0.31959418293555136
0,6,426,0.2346241985139233,0.26714524118566396
0,6,472,0.2096247772042314,0.25617864427432385
0,6,12,0.1949491909909493,0.2499801329766099
0,6,501,0.21073586259577323,0.25040396280893223
0,6,99,0.21173120992569616,0.25964875102646284
0,6,182,0.11147890095136687,0.11724192736616249
0,6,35,0.3962639753709405,0.3325739715504225
0,6,91,0.18518089859031042,0.20598129850864877
0,6,413,0.28223883706395686,0.3031707769330614
0,6,85,0.17969491446957248,0.18990225424492066
0,6,293,0.19321312006666513,0.2093454478027072
0,6,233,0.1814541330061804,0.1915710842096898
0,6,431,0.1452744149440985,0.15268469709411672
0,6,305,0.238929654406148,0.24701332415035362
0,6,197,0.1128677576907942,0.12730788588381764
0,6,322,0.18027360477766718,0.19247172260337475
0,6,110,0.20307400291659916,0.24831130301184073
0,6,82,0.19254183930927524,0.22791449233132896
0,6,3,0.305895696858869,0.3298190776403274
0,6,470,0.34781602277725054,0.3969166379698551
0,6,48,0.3912409434966783,0.44581600487404305
0,6,468,0.16413971898798638,0.17575693359116315
0,6,379,0.11911761301821717,0.1327911843394877
0,7,335,0.09529871993703849,0.09448756324335779
0,7,334,0.2739288442397167,0.2874625837726153
0,7,469,0.32929793291821946,0.4392201531085269
0,7,14,0.1527510937246823,0.17032661386453338
0,7,172,0.12344621652276568,0.14142671717305502
0,7,427,0.4289252563598065,0.5877460199729808
0,7,258,0.15675563065669776,0.22115970437869195
0,7,281,0.1558065785514224,0.17122725225821833
0,7,2,0.14089951621490243,0.16521416651214538
0,7,176,0.2258744010555311,0.25535747397419933
0,7,433,0.30003935094095047,0.31347513973139784
0,7,203,0.133932084905442,0.13194352467484305
0,7,222,0.10536793129788662,0.11830150194696828
0,7,90,0.21052753408485914,0.20778257529601865
0,7,101,0.19932408972014537,0.20897459669942517
0,7,323,0.0967570195134372,0.11284469285581838
0,7,291,0.09752089072012222,0.09626235066620752
0,7,170,0.09224323511029837,0.09191809488490371
0,7,87,0.11851577509779866,0.13207597149744377
0,8,22,0.03849447929446077,0.039575110593096874
0,8,79,0.12416379250480312,0.2802839659876559
0,8,41,0.052221013402467535,0.06015734682524966
0,8,311,0.11721950880766649,0.12484437498344414
0,8,150,0.24272586282724937,0.279012476490689
0,8,349,0.14839934260781001,0.1555985271913327
0,8,4,0.3738802342538367,0.41723398055680644
0,8,457,0.08622485590611328,0.0911499033138195
0,8,146,0.19145390153005717,0.20449789409552063
0,8,363,0.3039975926483183,0.3172631188577786
0,8,309,0.062220781926344296,0.06185266615453895
0,8,262,0.10009027568806278,0.1007655426346322
0,8,106,0.32267771579361587,0.33641492940584355
0,8,64,0.3785097567185945,0.3307462053985325
0,8,355,0.6867202148098424,0.7516357182591189
0,8,242,0.07664174440406472,0.0780641572408678
0,8,93,0.5139464364250828,0.5829514449948345
0,8,92,0.08272956644522117,0.07565362506953457
0,8,527,0.13995046410962708,0.15578395274297369
0,8,142,0.04150366889655332,0.08169320018012767
0,8,57,0.02374945024420731,0.02442319408757384
0,8,310,0.07465104974421888,0.0782495827925088
0,8,35,0.3938334760769427,0.7041667770390189
0,8,220,0.06291521029605796,0.06561415591639956
0,8,301,0.5998240781463392,0.725172843103494
0,9,353,0.13691812689521077,0.152737675823157
0,9,263,0.11171037707460475,0.13403618447193452
0,9,226,0.07745191083539733,0.08402426425790045
0,9,205,0.4355454734844101,0.53831686577839
0,9,446,0.08483599916668595,0.090328733013695
0,9,230,0.1345570704381843,0.14190352573441764
0,9,259,0.12333047846114674,0.12807607745490185
0,9,258,0.1855744079998148,0.1749092739265185
0,9,282,0.11064558690771047,0.13377129082673306
0,9,508,0.05402652716372306,0.05123043098196074
0,9,381,0.3731163630471517,0.40838653280707793
0,9,145,0.05791532603411958,0.0669916028714471
0,9,455,0.14932524710076156,0.15459193133956717
0,10,490,0.09309969676627856,0.09848745728589971
0,10,412,0.016157033402004584,0.015628725066885646
0,10,224,0.03914261243952686,0.03949564249953644
0,10,27,0.13541353209416448,0.14487033456067389
0,10,478,0.06050785861438392,0.06254138963206272
0,10,38,0.04955903798523182,0.050488728775396674
0,10,307,0.0322446239670378,0.034939471802071465
0,10,414,0.07768338695863522,0.0873354348229186
0,10,209,0.05541538390315039,0.05793224020555747
0,10,271,0.008865535520011111,0.010595745808058065
0,10,356,0.07414180227309553,0.09422266959815634
0,10,265,0.018703270757621352,0.020529257503112498
0,11,250,0.25522557348209535,0.12860586474530475
0,11,86,0.1664313326080415,0.19382268019390214
0,11,93,0.24122126802620308,0.2598871553071442
0,11,112,0.1562463831855744,0.19980927657545494
0,11,306,0.07786856785722553,0.10359990463828772
0,11,298,0.15455660748593783,0.147996079574051
0,11,53,0.33557093585796627,0.4031946173611295
0,11,3,0.1816856091294183,0.23339779078699902
0,11,72,0.20159255572787668,0.22206034277237688
0,11,257,0.15923242517534317,0.1669359752059548
0,11,44,0.13939492141385615,0.15300256946835844
0,11,333,0.44468878035230663,0.5055230325024502
0,11,169,0.11525196176014445,0.12222192789594977
0,11,71,0.4929052568227587,0.5608858043495536
0,11,66,0.10305317006550774,0.10857990516807502
0,11,409,0.13626999375014467,0.14600937723504012
0,11,264,0.29425244786000326,0.3240179068104156
0,11,521,0.29274785305895695,0.32664035389790996
0,11,132,0.22642994375130204,0.24820534555376017
0,11,269,0.07583157797273211,0.08765330719716034
0,11,196,0.32138144950348374,0.36973854997218614
0,11,270,0.0667808615541307,0.06934915631374003
0,11,376,0.0741880974977431,0.07785224232470662
0,11,375,0.2511052984884609,0.27249609281873327
0,11,463,0.02777713478854656,0.026197981510423563
0,11,280,0.11856207032244624,0.12227490662499006
0,11,253,0.19413902455961668,0.19053799899340415
0,11,495,0.09578481979583806,0.09941458504410479
0,11,494,0.3641582370778454,0.3975523827183386
0,11,268,0.08916460267123447,0.09340149929803183
0,11,462,0.023031874262169856,0.023337130142247888
0,11,143,0.15721858290317353,0.17922704034330217
0,11,467,0.19872225179972686,0.23119917353182698
0,11,107,0.09782180968033147,0.1032290535350057
0,11,245,0.028517858382907803,0.031946173611295064
0,11,47,0.0791648341473577,0.07944160419591534
0,12,415,0.07242887896113516,0.06148181505125692
0,12,246,0.04171199740746742,0.04222404704511139
0,12,505,0.0531237702830953,0.06172021933193823
0,12,378,0.001273118677808384,0.001297978861487113
0,12,407,0.03289275711210388,0.03154883314349289
0,12,382,0.362885118400037,0.4070090858520304
0,12,474,0.4744334621883753,0.570077613838044
0,12,383,0.16594523274924192,0.17753172101401288
0,12,316,0.14835304738316243,0.15416810150724483
0,12,256,0.15221869864123516,0.1929750205292575
0,12,49,0.17143121686997986,0.18976980742231994
0,12,399,0.11661767088724798,0.11954650207941511
0,12,98,0.07578528274808453,0.07186564594315382
0,12,464,0.00016203328626652162,0.0
0,12,186,0.18735677414874655,0.2039945961696379
0,12,125,0.11050670123376774,0.11962597017297555
0,12,126,0.20161570334020046,0.16018118725331779
0,12,160,0.13779773616351473,0.159492463775794
0,12,524,0.25515613064512394,0.2887340732695823
0,12,410,0.4243188815073725,0.5070329262800986
0,12,1,0.11469641906437351,0.12351990675743689
0,12,97,0.08178051433994583,0.08757383910359991
0,12,347,0.16073701997638942,0.17048555005165425
0,12,119,0.10967338719011134,0.12023522555693889
0,12,121,0.11427976204254531,0.11846043813408916
0,12,461,0.14249670146524385,0.1605255489920797
0,12,138,0.061827272516839886,0.06495192180339593
0,12,201,0.03754542718918544,0.03931021694789542
0,12,137,0.03398069489132196,0.039283727583375276
0,12,274,0.05504502210596977,0.06288575137082461
0,12,476,0.003703617971806208,0.003920425948981484
0,12,435,0.03530010879377792,0.03178723742417419
0,12,362,0.028749334506145693,0.03022436491748563
0,13,250,0.039906483646211896,0.04489947286164605
0,13,320,0.007384088331288627,0.00974808614341342
0,13,526,0.04641096270919655,0.056899154989271804
0,13,39,0.08351658526422999,0.06442213451299303
0,13,243,0.03895743154093655,0.042038621493470374
0,13,516,0.06782250410870119,0.093613414214193
0,13,6,0.10735862595773246,0.1125533098460968
0,13,147,0.0547672507580843,0.05552170803422426
0,13,286,0.04328603504548506,0.04611798362957273
0,13,504,0.02564755445475799,0.0399459616963789
0,13,15,0.04965162843452698,0.054382665359858015
0,13,513,0.1333533945973473,0.1579031019045853
0,13,100,0.08249809032198328,0.0886334136844057
0,13,37,0.009374782991134464,0.013059256708431565
0,13,189,0.12823777227378996,0.13671161028846918
0,13,496,0.12594615865373487,0.14113533416333343
0,13,423,0.19603712877016735,0.20878917114778417
0,13,484,0.13763570287724822,0.1524462928134354
0,13,339,0.1649730330316428,0.1946703398585468
0,13,392,0.12321474039952779,0.13170512039416174
0,13,70,0.09256730168283142,0.10367937273184816
0,13,73,0.1463392051109928,0.1575322508013033
0,13,403,0.028494710770584013,0.028105215755874016
0,13,489,0.024513321450892342,0.02074117241927366
0,13,175,0.12483507326219301,0.1310958650101984
0,13,425,0.0013657091271035392,0.001165532038886387
0,13,393,0.00032406657253304324,0.00018542555164101612
0,14,20,0.4049443299923613,0.45272972901380093
0,14,370,0.22596699150482627,0.2367884294455776
0,14,357,0.46869285433207564,0.5299727159545442
0,14,210,0.6840813870049305,0.795078276072157
0,14,277,0.4518645401726812,0.4573918571693465
0,14,212,0.6668827110483554,0.8381234934173929
0,14,192,0.13874678826879008,0.14677756880612433
0,14,140,0.32383509640980535,0.36605652830388596
0,14,447,0.39878706511423345,0.3944001483404413
0,14,442,0.17946343834633458,0.19175650976133082
0,14,141,0.29723848984977197,0.3332891843924664
0,14,418,0.13918659290294205,0.137956610420916
0,14,61,0.10865489224786463,0.11597043786919552
0,14,273,0.1597648202587903,0.1635188471828561
0,14,208,0.15735746857711627,0.16410161320229927
0,14,9,0.11043725839679637,0.11806309766628699
0,14,128,0.18719474086248003,0.22259013006277978
0,14,379,0.11340015277424134,0.12068554475378135
0,14,452,0.1705516076016759,0.18169055124367567
0,14,129,0.07719728709983566,0.07848798707319012
0,15,300,0.04036943589268767,0.04097904691266457
0,15,10,0.04201291636767667,0.042515430054832985
0,15,195,0.048934052452489524,0.04495245159068634
0,15,488,0.06749843753616815,0.06821011363937379
0,15,218,0.03601768477581537,0.04074064263198326
0,15,69,0.028749334506145693,0.028502556223676194
0,15,492,0.11765931344181847,0.1273343752483378
0,15,466,0.03122612902479109,0.034886493073031176
0,15,153,0.08055369088678503,0.08338851950941696
0,15,113,0.015508900256938497,0.02611851341686313
0,15,477,0.04527672970533089,0.05451511218245874
0,15,240,0.0066896599615749635,0.006940213504278032
0,15,8,0.042985116085275804,0.056130963418187595
0,15,67,0.0020601374968172033,0.003761489761860613
0,15,191,0.004976736649614592,0.004476702603904532
0,15,18,0.013147843799912039,0.01774787422849726
0,15,78,0.01643480474989005,0.02074117241927366
0,15,88,0.09087752598319483,0.11099043733940822
0,15,481,0.056989421541168025,0.058329580673359645
0,16,250,0.33293210805305434,0.3857116367778337
0,16,39,0.0529154417721812,0.09215649916558502
0,16,516,0.4507303071688155,0.5036952663505603
0,16,147,0.1763153630702993,0.18606129638949961
0,16,150,0.13418670864100368,0.1699822521257715
0,16,79,0.18180134719103724,0.11970543826653599
0,16,31,0.23911483530473832,0.2532648141771079
0,16,26,0.11231221499502327,0.13019522661651348
0,16,473,0.13113122381426356,0.14497629201875448
0,16,391,0.21631443716580634,0.26264204921723927
0,16,42,0.02606421147658619,0.04132340865142645
0,16,419,0.36656558875951945,0.37816216788959234
0,16,420,0.18948635448253512,0.17300203968106806
0,16,367,0.09955788060461564,0.1188312892373712
0,17,261,0.1204833221453207,0.11687107626288046
0,17,28,0.28075738987523435,0.32099811925511906
0,17,109,0.11754357538019954,0.13583746125930438
0,17,43,0.12682576792203884,0.12712246033217664
0,17,438,0.16541283766579476,0.1898757648804005
0,17,417,0.4185319784264253,0.4663982411061959
0,17,493,0.22511052984884608,0.24555640910174564
0,17,194,0.5243165667461401,0.5927260205027681
0,18,260,0.11367792412212681,0.20439193663744007
0,18,510,0.2869146547533622,0.30719716034012345
0,18,122,0.10071526122080507,0.10942756483271966
0,18,55,0.049026642901784684,0.05480649519218034
0,18,21,0.06856322770306243,0.07713702948266271
0,18,111,0.0830999282424018,0.08831554131016396
0,18,287,0.30721511076132496,0.3886254668750497
0,18,203,0.000115738061618944,0.0
0,18,288,0.17726441517557465,0.19641863791687636
0,18,249,0.20548135459827319,0.2516224735768589
0,18,337,0.36325548019721765,0.4803846255728325
0,18,12,0.11055299645841532,0.1531615056554793
0,18,263,0.06837804680447211,0.07586553998569574
0,18,7,0.1262702252262679,0.14638022833832215
0,18,487,0.23911483530473832,0.25631109109692457
0,18,170,0.3555010300687484,0.41842600196021296
0,18,341,0.4173283025855883,0.5017350533760695
0,18,255,0.4053146917895419,0.47079547561653995
0,18,283,0.1874956598226893,0.20380917061799686
0,18,440,0.2321242563829541,0.27095970967656485
0,18,177,0.21513390893729312,0.25604619745172313
0,18,371,0.17205620240272215,0.16807501788032106
0,18,412,0.09522927710006712,0.10741437312918863
0,18,202,0.036388046572996,0.04042277025774152
0,18,449,0.23339737506076247,0.29784641466451217
0,18,59,0.11789078956505636,0.14550607930915738
0,18,296,0.0702761510150228,0.08031575322508012
0,18,75,0.17189416911645564,0.17538608248788112
0,18,231,0.08796092683039744,0.09724245715345288
0,18,475,0.0750214115413995,0.07840851897962968
0,18,368,0.17138492164533228,0.1907499139095653
0,18,161,0.22110599291683064,0.2277555561442081
0,18,164,0.08768315548251197,0.09432862705623692
0,18,289,0.2548783592972385,0.32608407724298694
0,18,162,0.07636397305617926,0.09016979682657413
0,19,79,0.06127172982106896,0.11019575640380387
0,19,397,0.09576167218351427,0.10836799025191385
0,19,211,0.041480521284229535,0.040555217080342244
0,20,34,0.06710492812666373,0.07623639108897777
0,20,373,0.07062336519987963,0.062408942809462
0,20,352,0.038124117497280154,0.03602553574739742
0,20,340,0.007615564454526515,0.008079256178644275
0,20,219,0.08731279368533136,0.08315011522873567
0,20,102,0.0012499710654845953,0.0013774469550475485
0,20,401,0.05321636073239045,0.058859367963762545
0,20,272,0.11879354644568413,0.13618182299806628
0,20,421,0.09863197611166408,0.11499033138195014
0,20,515,0.058632902016157035,0.0621175597997404
0,20,83,0.021318950950209487,0.02376095997457021
0,20,396,0.08634059396773223,0.0976662869857752
0,20,360,0.09860882849934029,0.11130830971364997
0,20,278,0.048540543042985114,0.0517337289078435
0,20,422,0.11335385754959376,0.11697703372096104
0,20,294,0.09191916853776533,0.10002384042806813
0,20,321,0.04233698294020972,0.0473364943974994
0,20,418,0.038216707946575314,0.07221000768191571
0,21,242,0.027707691951575197,0.04585308998437127
0,21,112,0.05923473993657554,0.04410479192604169
0,21,251,0.051040485173954306,0.06140234695769648
0,21,197,0.07013726534108007,0.06866043283621626
0,21,198,0.030184486470220595,0.03634340812163916
0,21,199,0.0752297400523136,0.08508383883870625
0,21,105,0.0779380106941969,0.08079256178644274
0,21,308,0.04085553575148723,0.05229000556276655
0,21,252,0.062313372375639456,0.059548091441286324
0,21,247,0.19219462512441843,0.18314746629228365
0,21,45,0.06620217124603597,0.08320309395777595
0,22,221,0.308858591236314,0.37021535853354876
0,22,114,0.09367838707437327,0.09093798839765833
0,22,181,0.0820582856878313,0.08942809462001007
0,22,234,0.2880720353695516,0.3305607798468915
0,22,506,0.17511168722946227,0.19890863818177001
0,22,454,0.38436610263651305,0.46586845381579295
0,22,36,0.1665702182819842,0.19175650976133082
0,22,479,0.09233582555959353,0.10187809594447829
0,22,331,0.25490150690956226,0.3223755662101666
0,22,299,0.04356380639337053,0.04707160075229795
0,22,439,0.17453299692136756,0.1984848083494477
0,22,377,0.1678433369597926,0.1994914042012132
0,22,285,0.06620217124603597,0.0627003258191836
0,23,214,0.08400268512302957,0.095255754814442
0,23,275,0.0475451957130622,0.051415856533601756
0,23,0,0.06048471100206014,0.060793091573733145
0,23,5,0.07557695423717044,0.08262032793833275
0,23,213,0.11967315571398811,0.1223013959895102
0,23,436,0.09208120182403184,0.08450107281926307
0,23,267,0.07055392236290826,0.09422266959815634
0,23,200,0.029883567510011342,0.03456862069878944
0,23,313,0.041087011874725125,0.04307170670975603
0,24,398,0.19094465405893382,0.20407406426319832
